"player_id","player_name","year","team_id","run_value","run_value_fielding","run_value_fielding","run_value_range","run_value_arm","run_value_catching","run_value_framing","run_value_stealing","run_value_blocks","outs","outs_2","outs_3","outs_4","outs_5","outs_6","outs_7","outs_8","outs_9"
691718,"Crow-Armstrong, Pete",2024,112,16.22485743813486,16.22485743813486,16.22485743813486,12.511349999999998,3.713507438134859,0,,,,2897,0,0,0,0,0,0,2897,0
596019,"Lindor, Francisco",2018,114,16.016404164310643,16.016404164310643,16.016404164310643,15.824235581123276,0.1921685831873667,0,,,,4158,0,0,0,0,4158,0,0,0
605141,"Betts, Mookie",2017,111,15.959066177850145,15.959066177850145,15.959066177850145,14.83668,1.1223861778501456,0,,,,4167,0,0,0,0,0,0,0,4167
696285,"Young, Jacob",2024,120,15.901621350620925,15.901621350620925,15.901621350620925,17.520570000000006,-1.6189486493790823,0,,,,3755,0,0,0,0,0,0,3755,0
596019,"Lindor, Francisco",2021,121,15.80060292143721,15.80060292143721,15.80060292143721,15.807997340876051,-0.007394419438841428,0,,,,3088,0,0,0,0,3088,0,0,0
571740,"Hamilton, Billy",2018,113,15.49313660686324,15.49313660686324,15.49313660686324,14.45472,1.0384166068632406,0,,,,3714,0,0,0,0,0,0,3714,0
592743,"Simmons, Andrelton",2017,108,15.461266428735671,15.461266428735671,15.461266428735671,14.838795346330329,0.6224710824053415,0,,,,4109,0,0,0,0,4109,0,0,0
621020,"Swanson, Dansby",2022,144,15.353753829429362,15.353753829429362,15.353753829429362,15.12749674254109,0.22625708688827156,0,,,,4299,0,0,0,0,4299,0,0,0
621043,"Correa, Carlos",2018,117,15.327849354159126,15.327849354159126,15.327849354159126,15.118517989220685,0.2093313649384403,0,,,,2875,0,0,0,0,2875,0,0,0
642350,"Siri, Jose",2024,139,15.32135777984243,15.32135777984243,15.32135777984243,14.79636,0.5249977798424291,0,,,,3149,0,3,0,0,0,0,3146,0
518934,"LeMahieu, DJ",2017,115,15.292901753242052,15.292901753242052,15.292901753242052,15.05816264613403,0.23473910710802284,0,,,,3903,0,0,3903,0,0,0,0,0
425772,"Mathis, Jeff",2018,109,15.208040344410149,,,,,15.208040344410149,11.472558457699417,0.7467957609624696,2.9886861257482606,1580,1571,0,9,0,0,0,0,0
598265,"Bradley Jr., Jackie",2016,111,15.169640863021375,15.169640863021375,15.169640863021375,9.998189999999997,5.171450863021376,0,,,,4127,0,0,0,0,0,0,4127,0
686668,"Doyle, Brenton",2024,115,15.133989736042436,15.133989736042436,15.133989736042436,13.701329999999997,1.4326597360424391,0,,,,3728,0,0,0,0,0,0,3728,0
621439,"Buxton, Byron",2019,142,15.048230574547407,15.048230574547407,15.048230574547407,10.837080000000004,4.211150574547403,0,,,,2076,0,0,0,0,0,0,2076,0
595281,"Kiermaier, Kevin",2016,139,15.017511252416892,15.017511252416892,15.017511252416892,11.318759999999997,3.6987512524168933,0,,,,2617,0,0,0,0,0,0,2617,0
595978,"Hedges, Austin",2023,140,14.928775711117376,,,,,14.928775711117376,13.02335729597204,-0.17047679693181783,2.0758952120771537,1701,1701,0,0,0,0,0,0,0
621020,"Swanson, Dansby",2023,112,14.905613437565265,14.905613437565265,14.905613437565265,14.897116976370247,0.008496461195016465,0,,,,3838,0,0,0,0,3838,0,0,0
641553,"Engel, Adam",2017,145,14.853762853628847,14.853762853628847,14.853762853628847,19.32327,-4.469507146371153,0,,,,2400,0,0,0,0,0,3,2397,0
664702,"Straw, Myles",2022,114,14.767752044795726,14.767752044795726,14.767752044795726,11.111940000000002,3.655812044795724,0,,,,3927,0,0,0,0,0,0,3927,0
642350,"Siri, Jose",2022,139,14.641035158353697,14.641035158353697,14.641035158353697,13.232070000000002,1.408965158353695,0,,,,2358,0,0,0,0,0,27,2250,81
605141,"Betts, Mookie",2016,111,14.624232685125175,14.624232685125175,14.624232685125175,12.91086,1.713372685125175,0,,,,4145,0,0,0,0,0,0,0,4145
672386,"Kirk, Alejandro",2024,141,14.48074080420394,,,,,14.48074080420394,9.420688938581078,4.314495849040534,0.7455560165823273,2298,2298,0,0,0,0,0,0,0
547982,"Martin, Leonys",2016,136,14.42098896042787,14.42098896042787,14.42098896042787,11.561130000000002,2.859858960427868,0,,,,3824,0,0,0,0,0,0,3824,0
663728,"Raleigh, Cal",2024,136,14.338185399298437,,,,,14.338185399298437,13.078779673779021,1.6752596913646371,-0.4158539658452216,3366,3366,0,0,0,0,0,0,0
665926,"Giménez, Andrés",2024,114,14.295668037886493,14.295668037886493,14.295668037886493,14.350993668576729,-0.05532563069023669,0,,,,3993,0,0,3993,0,0,0,0,0
669242,"Edman, Tommy",2022,138,14.273271286007235,14.273271286007235,14.273271286007235,14.448823391009945,-0.17555210500271012,0,,,,3812,0,0,1844,78,1866,0,15,9
543760,"Semien, Marcus",2024,140,14.233802750875661,14.233802750875661,14.233802750875661,14.23478502687584,-0.000982276000179359,0,,,,4148,0,0,4148,0,0,0,0,0
592743,"Simmons, Andrelton",2019,108,14.108657430051183,14.108657430051183,14.108657430051183,14.086425994660178,0.022231435391004216,0,,,,2620,0,0,0,0,2620,0,0,0
663647,"Hayes, Ke'Bryan",2022,134,13.962671757454277,13.962671757454277,13.962671757454277,13.962671757454277,,0,,,,3323,0,0,0,3308,15,0,0,0
596115,"Story, Trevor",2019,115,13.878153366273555,13.878153366273555,13.878153366273555,13.455128750478938,0.4230246157946177,0,,,,3771,0,0,0,0,3771,0,0,0
571448,"Arenado, Nolan",2016,115,13.83724299014055,13.83724299014055,13.83724299014055,13.72837553494276,0.1088674551977914,0,,,,4131,0,0,0,4131,0,0,0,0
665926,"Giménez, Andrés",2023,114,13.785593879577343,13.785593879577343,13.785593879577343,13.478052928629753,0.30754095094759115,0,,,,3924,0,0,3924,0,0,0,0,0
546991,"Almora Jr., Albert",2018,112,13.749267825093964,13.749267825093964,13.749267825093964,11.151179999999998,2.598087825093966,0,,,,2765,0,0,0,0,0,12,2753,0
669221,"Murphy, Sean",2023,144,13.708414628127155,,,,,13.708414628127155,7.161698191818341,2.4718202318070874,4.074896204501726,2598,2598,0,0,0,0,0,0,0
642731,"Estrada, Thairo",2023,137,13.683614011248007,13.683614011248007,13.683614011248007,13.808562296535321,-0.12494828528731447,0,,,,3104,0,0,2571,0,477,56,0,0
641553,"Engel, Adam",2018,145,13.65374912017483,13.65374912017483,13.65374912017483,15.851340000000002,-2.1975908798251726,0,,,,3350,0,0,0,0,0,0,3350,0
605113,"Ahmed, Nick",2021,109,13.653266978745878,13.653266978745878,13.653266978745878,13.653266978745878,,0,,,,3084,0,0,0,0,3084,0,0,0
518735,"Grandal, Yasmani",2018,119,13.595135336645232,-0.27733090080262157,-0.27733090080262157,-0.27733090080262157,,13.872466237447853,10.180032949901781,1.4551113504169553,2.2373219371291175,3147,3111,36,0,0,0,0,0,0
598265,"Bradley Jr., Jackie",2018,111,13.467466107397918,13.467466107397918,13.467466107397918,10.100340000000003,3.3671261073979144,0,,,,3707,0,0,0,0,0,0,3412,295
608365,"Russell, Addison",2018,112,13.466850277660688,13.466850277660688,13.466850277660688,13.234455242706,0.23239503495468763,0,,,,3010,0,0,0,0,3010,0,0,0
666969,"García, Adolis",2021,140,13.20685001337494,13.20685001337494,13.20685001337494,9.235799999999998,3.971050013374942,0,,,,3547,0,0,0,0,0,198,2005,1344
646240,"Devers, Rafael",2019,111,13.18691696603055,13.18691696603055,13.18691696603055,13.18691696603055,,0,,,,4065,0,0,0,4059,6,0,0,0
621020,"Swanson, Dansby",2024,112,13.144738862020994,13.144738862020994,13.144738862020994,13.114043854503407,0.03069500751758697,0,,,,3820,0,0,0,0,3820,0,0,0
672279,"Siani, Michael",2024,138,13.133622031732715,13.133622031732715,13.133622031732715,14.61942,-1.485797968267285,0,,,,2632,0,0,0,0,0,54,2515,63
664056,"Bader, Harrison",2021,138,13.0385049982038,13.0385049982038,13.0385049982038,12.787380000000004,0.25112499820379625,0,,,,2660,0,0,0,0,0,0,2660,0
663647,"Hayes, Ke'Bryan",2023,134,12.853564854847862,12.853564854847862,12.853564854847862,13.054392133220874,-0.20082727837301126,0,,,,3113,0,0,0,3113,0,0,0,0
605113,"Ahmed, Nick",2019,109,12.773369308369285,12.773369308369285,12.773369308369285,12.628106361876188,0.14526294649309668,0,,,,4141,0,0,0,0,4141,0,0,0
545350,"Marisnick, Jake",2016,117,12.758350956855494,12.758350956855494,12.758350956855494,12.447539999999996,0.31081095685549864,0,,,,2368,0,0,0,0,0,582,1708,78
669224,"Wells, Austin",2024,147,12.599217019267513,,,,,12.599217019267513,11.649929227210762,-0.11404714788169344,1.0633349399384444,2617,2617,0,0,0,0,0,0,0
656305,"Chapman, Matt",2021,133,12.576759866245704,12.576759866245704,12.576759866245704,12.570014950221955,0.006744916023749493,0,,,,3956,0,0,0,3944,12,0,0,0
641680,"Heim, Jonah",2023,140,12.541180633799506,,,,,12.541180633799506,9.531504854559236,3.0759325703904445,-0.0662567911501748,2980,2980,0,0,0,0,0,0,0
608365,"Russell, Addison",2017,112,12.481376483059508,12.481376483059508,12.481376483059508,12.481376483059508,,0,,,,2424,0,0,0,0,2424,0,0,0
681082,"Stott, Bryson",2023,143,12.467675171387478,12.467675171387478,12.467675171387478,12.29967367228143,0.16800149910604703,0,,,,3883,0,0,3883,0,0,0,0,0
595281,"Kiermaier, Kevin",2021,139,12.396002262335243,12.396002262335243,12.396002262335243,9.85446,2.5415422623352426,0,,,,2684,0,0,0,0,0,0,2684,0
592743,"Simmons, Andrelton",2021,142,12.299663509033532,12.299663509033532,12.299663509033532,12.2232541653608,0.07640934367273297,0,,,,3275,0,0,0,0,3275,0,0,0
456715,"Cain, Lorenzo",2017,118,12.28118754896482,12.28118754896482,12.28118754896482,15.959249999999997,-3.678062451035177,0,,,,3824,0,0,0,0,0,0,3824,0
572821,"Dozier, Brian",2017,142,12.25693873473629,12.25693873473629,12.25693873473629,12.321546908748482,-0.06460817401219368,0,,,,3932,0,0,3932,0,0,0,0,0
596019,"Lindor, Francisco",2024,121,12.208122374988271,12.208122374988271,12.208122374988271,12.150872433568237,0.057249941420034034,0,,,,3935,0,0,0,0,3935,0,0,0
543877,"Vázquez, Christian",2019,111,12.20513521459036,-0.021885247269352176,-0.021885247269352176,-0.021885247269352176,,12.227020461859713,11.595824638929296,2.5987252615444585,-1.9675294386140418,3009,2754,189,33,33,0,0,0,0
673357,"Robert Jr., Luis",2023,145,12.191454344730953,12.191454344730953,12.191454344730953,11.520180000000003,0.6712743447309503,0,,,,3623,0,0,0,0,0,0,3623,0
669221,"Murphy, Sean",2021,133,12.174403238512744,,,,,12.174403238512744,8.446698914643191,1.1422028532066668,2.585501470662886,2770,2770,0,0,0,0,0,0,0
452095,"Flowers, Tyler",2017,144,12.122250158955056,,,,,12.122250158955056,15.369606666504094,-3.247356507549037,,2235,2235,0,0,0,0,0,0,0
664056,"Bader, Harrison",2019,138,12.11041555955796,12.11041555955796,12.11041555955796,11.528189999999997,0.5822255595579631,0,,,,2729,0,0,0,0,0,0,2729,0
662139,"Varsho, Daulton",2023,141,12.095488017207657,12.095488017207657,12.095488017207657,9.57861,2.5168780172076586,0,,,,3840,0,0,0,0,0,2453,1387,0
641355,"Bellinger, Cody",2019,119,12.09125652899806,12.09125652899806,12.09125652899806,7.710291225181543,4.380965303816517,0,,,,3935,0,689,0,0,0,0,512,2734
518792,"Heyward, Jason",2016,112,12.076557798513392,12.076557798513392,12.076557798513392,10.717019999999998,1.3595377985133943,0,,,,3600,0,0,0,0,0,0,513,3087
678662,"Tovar, Ezequiel",2023,115,12.043615763451612,12.043615763451612,12.043615763451612,11.537472253137368,0.5061435103142444,0,,,,3981,0,0,0,0,3981,0,0,0
672386,"Kirk, Alejandro",2022,141,12.000063895327107,,,,,12.000063895327107,8.616448391451918,0.37999957731925615,3.0036159265559323,1962,1962,0,0,0,0,0,0,0
605141,"Betts, Mookie",2018,111,11.990527026825461,11.990527026825461,11.990527026825461,8.01096214867673,3.9795648781487296,0,,,,3354,0,0,18,0,0,0,333,3003
598265,"Bradley Jr., Jackie",2017,111,11.975284057307311,11.975284057307311,11.975284057307311,11.975039999999998,0.0002440573073122787,0,,,,3612,0,0,0,0,0,0,3612,0
677951,"Witt Jr., Bobby",2024,118,11.961893808529863,11.961893808529863,11.961893808529863,11.607561515648223,0.35433229288164075,0,,,,4181,0,0,0,0,4181,0,0,0
595281,"Kiermaier, Kevin",2023,141,11.891118167870774,11.891118167870774,11.891118167870774,11.74905,0.14206816787077373,0,,,,2944,0,0,0,0,0,0,2944,0
686894,"Wiemer, Joey",2023,158,11.890680776334783,11.890680776334783,11.890680776334783,7.323839999999997,4.566840776334785,0,,,,3078,0,0,0,0,0,27,2761,290
642715,"Adames, Willy",2023,158,11.83771792167668,11.83771792167668,11.83771792167668,11.756556443582076,0.08116147809460438,0,,,,3846,0,0,0,0,3846,0,0,0
665487,"Tatis Jr., Fernando",2023,135,11.801081530072146,11.801081530072146,11.801081530072146,7.748411305134769,4.052670224937377,0,,,,3619,0,0,3,0,0,0,90,3526
592663,"Realmuto, J.T.",2022,143,11.771296242098689,-1.4275392378823148,-1.4275392378823148,-1.4275392378823148,,13.198835479981005,0.30343711936014506,9.410307365166569,3.4850909954542915,3413,3395,18,0,0,0,0,0,0
572233,"Walker, Christian",2019,109,11.72053620301338,11.72053620301338,11.72053620301338,11.72053620301338,,0,,,,3535,0,3535,0,0,0,0,0,0
465041,"Cervelli, Francisco",2016,134,11.719017110147295,-0.7216006325338715,-0.7216006325338715,-0.7216006325338715,,12.440617742681168,14.075259184334925,-1.634641441653758,,2451,2424,27,0,0,0,0,0,0
595281,"Kiermaier, Kevin",2017,139,11.715214777950761,11.715214777950761,11.715214777950761,11.654099999999998,0.06111477795076248,0,,,,2489,0,0,0,0,0,0,2489,0
608365,"Russell, Addison",2016,112,11.680418039886494,11.680418039886494,11.680418039886494,11.489449326902617,0.19096871298387627,0,,,,3786,0,0,0,0,3786,0,0,0
594807,"Duvall, Adam",2017,113,11.644593825307693,11.644593825307693,11.644593825307693,5.940297389465231,5.704296435842462,0,,,,3852,0,21,0,0,0,3831,0,0
622534,"Margot, Manuel",2021,139,11.6094561319982,11.6094561319982,11.6094561319982,14.658029999999995,-3.0485738680017946,0,,,,2884,0,0,0,0,0,368,546,1970
676694,"Meyers, Jake",2024,117,11.539828109147669,11.539828109147669,11.539828109147669,12.632130000000004,-1.0923018908523352,0,,,,3435,0,0,0,0,0,3,3432,0
605113,"Ahmed, Nick",2016,109,11.524355405292368,11.524355405292368,11.524355405292368,11.731638705778792,-0.20728330048642327,0,,,,2163,0,0,0,0,2163,0,0,0
669221,"Murphy, Sean",2022,133,11.48177450176016,,,,,11.48177450176016,8.18275909994627,0.4119381287658592,2.8870772730480296,3012,3012,0,0,0,0,0,0,0
668670,"Rogers, Jake",2024,116,11.479985617546253,,,,,11.479985617546253,8.74903313832289,0.711216228845873,2.0197362503774916,2283,2283,0,0,0,0,0,0,0
596146,"Kepler, Max",2016,142,11.47545758278211,11.47545758278211,11.47545758278211,12.767089594774555,-1.2916320119924463,0,,,,2796,0,12,0,0,0,0,63,2721
518735,"Grandal, Yasmani",2019,158,11.469077089002623,-0.5163687688813569,-0.5163687688813569,-0.5163687688813569,,11.98544585788398,12.542003224405128,-1.5313639632268774,0.9748065967057278,3712,3284,428,0,0,0,0,0,0
572191,"Taylor, Michael A.",2024,134,11.443240321878882,11.443240321878882,11.443240321878882,9.775170000000001,1.6680703218788802,0,,,,2207,0,0,0,0,0,33,2174,0
596019,"Lindor, Francisco",2016,114,11.340521201462673,11.340521201462673,11.340521201462673,11.433084442689044,-0.0925632412263698,0,,,,4092,0,0,0,0,4092,0,0,0
457763,"Posey, Buster",2019,137,11.291369359357404,0.15251605310783886,0.15251605310783886,0.15251605310783886,,11.138853306249565,7.128541510052287,1.9493967556730796,2.0609150405241983,2610,2538,72,0,0,0,0,0,0
516782,"Marte, Starling",2018,134,11.173264754165787,11.173264754165787,11.173264754165787,7.3264499999999995,3.8468147541657873,0,,,,3589,0,0,0,0,0,0,3589,0
678662,"Tovar, Ezequiel",2024,115,11.134106296082386,11.134106296082386,11.134106296082386,11.12573040789643,0.008375888185955832,0,,,,4127,0,0,0,0,4127,0,0,0
572191,"Taylor, Michael A.",2017,120,11.089246918095277,11.089246918095277,11.089246918095277,8.53992,2.5493269180952773,0,,,,2830,0,0,0,0,0,0,2821,9
501571,"Lagares, Juan",2017,121,11.085848621055234,11.085848621055234,11.085848621055234,6.584129999999999,4.501718621055234,0,,,,1700,0,0,0,0,0,0,1700,0
642350,"Siri, Jose",2023,139,11.054533037218087,11.054533037218087,11.054533037218087,8.991,2.0635330372180882,0,,,,2504,0,0,0,0,0,0,2504,0
682829,"De La Cruz, Elly",2024,113,11.052369721005945,11.052369721005945,11.052369721005945,10.850838503199347,0.20153121780659913,0,,,,4173,0,0,0,0,4173,0,0,0
576397,"Gyorko, Jedd",2017,138,11.037951382188867,11.037951382188867,11.037951382188867,11.067936649640536,-0.02998526745166978,0,,,,2950,0,120,125,2699,0,6,0,0
622534,"Margot, Manuel",2019,135,10.988006908274134,10.988006908274134,10.988006908274134,10.74366,0.2443469082741326,0,,,,2828,0,0,0,0,0,0,2828,0
598265,"Bradley Jr., Jackie",2019,111,10.987196436346036,10.987196436346036,10.987196436346036,5.361659999999999,5.625536436346036,0,,,,3780,0,0,0,0,0,0,3741,39
656305,"Chapman, Matt",2019,133,10.981078097410567,10.981078097410567,10.981078097410567,10.979474134145851,0.0016039632647149448,0,,,,4006,0,0,0,4006,0,0,0,0
543063,"Crawford, Brandon",2021,137,10.972548541664107,10.972548541664107,10.972548541664107,10.917458425331949,0.055090116332157255,0,,,,3497,0,0,0,0,3497,0,0,0
641680,"Heim, Jonah",2022,140,10.962722674303029,,,,,10.962722674303029,12.12755449803064,-0.3595801571077311,-0.8052516666198806,2702,2702,0,0,0,0,0,0,0
672580,"Garcia, Maikel",2023,118,10.950322536634543,10.950322536634543,10.950322536634543,10.909193565610893,0.04112897102364968,0,,,,2945,0,0,87,2579,279,0,0,0
672640,"Lopez, Otto",2024,146,10.910753400021548,10.910753400021548,10.910753400021548,10.740815662469203,0.16993773755234606,0,,,,2848,0,0,2551,111,156,21,9,0
500743,"Rojas, Miguel",2018,146,10.87591494642792,10.87591494642792,10.87591494642792,10.87591494642792,,0,,,,3335,0,306,204,855,1970,0,0,0
621433,"Phillips, Brett",2021,139,10.875212568235629,10.875212568235629,10.875212568235629,9.0756,1.7996125682356283,0,,,,2140,0,0,0,0,0,93,1117,930
595375,"Riddle, JT",2018,146,10.872267045248796,10.872267045248796,10.872267045248796,10.875931665356816,-0.003664620108020562,0,,,,2072,0,0,0,0,2072,0,0,0
592450,"Judge, Aaron",2017,147,10.869653522271847,10.869653522271847,10.869653522271847,8.064630000000001,2.8050235222718456,0,,,,3715,0,0,0,0,0,0,0,3715
680776,"Duran, Jarren",2024,111,10.857123837967528,10.857123837967528,10.857123837967528,8.748449999999998,2.108673837967529,0,,,,4264,0,0,0,0,0,1833,2431,0
592743,"Simmons, Andrelton",2018,108,10.799197660921838,10.799197660921838,10.799197660921838,10.729989086717719,0.06920857420411794,0,,,,3764,0,0,0,0,3764,0,0,0
543228,"Gomes, Yan",2017,114,10.770908359717978,,,,,10.770908359717978,6.276246565284358,4.494661794433619,,2567,2567,0,0,0,0,0,0,0
595978,"Hedges, Austin",2017,135,10.7563785530124,,,,,10.7563785530124,9.96109206544615,0.7952864875662502,,2800,2800,0,0,0,0,0,0,0
545358,"Stassi, Max",2018,117,10.745899026244954,,,,,10.745899026244954,9.993003605422407,-0.06514864308597482,0.8180440639085222,1762,1762,0,0,0,0,0,0,0
622534,"Margot, Manuel",2017,135,10.731591823960617,10.731591823960617,10.731591823960617,8.207549999999994,2.524041823960623,0,,,,3148,0,0,0,0,0,0,3148,0
668804,"Reynolds, Bryan",2021,134,10.72115647532945,10.72115647532945,10.72115647532945,10.033019999999997,0.6881364753294519,0,,,,3818,0,0,0,0,0,417,3401,0
595879,"Báez, Javier",2016,112,10.69149130553661,10.69149130553661,10.69149130553661,10.700179432470101,-0.008688126933490109,0,,,,2912,0,63,1149,1111,582,7,0,0
571448,"Arenado, Nolan",2022,138,10.687071433240757,10.687071433240757,10.687071433240757,10.685288200456894,0.0017832327838625329,0,,,,3356,0,0,0,3356,0,0,0,0
663538,"Hoerner, Nico",2023,112,10.678496711656415,10.678496711656415,10.678496711656415,10.800872658375592,-0.12237594671917772,0,,,,3912,0,0,3501,0,411,0,0,0
578428,"Iglesias, Jose",2019,113,10.671259914260192,10.671259914260192,10.671259914260192,10.424016082461131,0.24724383179906118,0,,,,3507,0,0,0,0,3507,0,0,0
467793,"Santana, Carlos",2024,142,10.63669346255595,10.63669346255595,10.63669346255595,10.63669346255595,,0,,,,3750,0,3750,0,0,0,0,0,0
572233,"Walker, Christian",2022,109,10.62556870512943,10.62556870512943,10.62556870512943,10.62556870512943,,0,,,,3876,0,3876,0,0,0,0,0,0
488771,"Castro, Jason",2016,117,10.554934280628242,-0.5984381638823169,-0.5984381638823169,-0.5984381638823169,,11.153372444510557,11.96990711889066,-0.816534674380102,,2757,2725,32,0,0,0,0,0,0
679032,"Rojas, Johan",2024,143,10.543475429197063,10.543475429197063,10.543475429197063,7.003439999999998,3.540035429197064,0,,,,2710,0,0,0,0,0,0,2710,0
628338,"Heredia, Guillermo",2017,136,10.450580844965863,10.450580844965863,10.450580844965863,9.06687,1.3837108449658633,0,,,,2809,0,0,0,0,0,1391,1394,24
676801,"McCormick, Chas",2021,117,10.449879387516338,10.449879387516338,10.449879387516338,10.381140000000002,0.06873938751633621,0,,,,2058,0,0,0,0,0,749,760,549
572191,"Taylor, Michael A.",2022,118,10.432244972171809,10.432244972171809,10.432244972171809,4.61196,5.820284972171808,0,,,,3030,0,0,0,0,0,0,3030,0
543768,"Shaw, Travis",2017,158,10.403867667360403,10.403867667360403,10.403867667360403,10.445016647303488,-0.04114897994308411,0,,,,3676,0,14,0,3662,0,0,0,0
663757,"Grisham, Trent",2022,135,10.315174850779206,10.315174850779206,10.315174850779206,12.144150000000002,-1.8289751492207957,0,,,,3429,0,0,0,0,0,0,3429,0
